Composition,Temperature,Stage,Mean_CN,Std_CN,Min_CN,Max_CN,Median_CN,Mean_AtomicVolume,Std_AtomicVolume,Min_AtomicVolume,Max_AtomicVolume,Median_AtomicVolume,Mean_CavityRadius,Std_CavityRadius,Min_CavityRadius,Max_CavityRadius,Median_CavityRadius,Mean_Displacement,Std_Displacement,Min_Displacement,Max_Displacement,Median_Displacement,Mean_Temperature,Std_Temperature,Min_Temperature,Max_Temperature,First_Temperature,Last_Temperature,Delta_Temperature
5050,300,bed,0.33608557791547256,0.4221469794877315,0.5,0.3333333333333339,0.0,0.9999988531434507,0.5452633840070586,0.3225115900345408,0.11424749546435181,0.7750901640892014,0.8219324584329559,0.4894400964394836,0.8696901948259352,0.6080592318671338,0.8308685446009392,0.0,0.0,0.0,0.0,0.0,0.11305972406700193,0.0922728722726523,0.2744817941392314,0.0895672582890985,0.2746872498772878,0.11022033862694336,0.5573812716110367
5050,300,laser,0.411126470358103,0.43000655563513845,0.0,0.0,0.0,0.9999983728027786,0.6064798225847412,0.39349644747383206,0.19978934257726494,0.6504654544081268,0.8103038961584987,0.42922578148711255,0.19290961354199965,0.34916309848189964,0.7147985133020338,0.0,0.0,0.0,0.0,0.0,0.4919257372385094,0.7885943149584176,0.3575308892694116,0.8073974085356586,0.3466341497928264,0.790754842137174,0.8999700091736647
5050,300,hold,0.2874077358441358,0.3489613562520457,0.0,0.3333333333333339,0.0,0.9999991576759815,0.4533601921447399,0.4158491259866306,0.3491257558089658,0.8019222417341716,0.9317974591003448,0.35998687523977324,0.6303098051740683,0.17206760088231476,0.8797926447574342,0.0,0.0,0.0,0.0,0.0,0.8571072168930333,0.018302460479887626,0.8916948597117154,0.8554082073171474,0.8582177333409982,0.8316920241679151,0.5158422129701503
5050,300,cooling,0.33796160022653865,0.42867202586870334,0.0,0.3333333333333339,0.0,0.9999991671791228,0.28163282042402704,0.08065088057996128,0.0,0.6792235502936235,0.94230505433005,0.3574673151847585,1.0,0.19947774750227065,0.7534526604068859,0.0,0.0,0.0,0.0,0.0,0.5290849536788517,0.7789974207757466,0.37561674689953434,0.825258568796629,0.8758263722754587,0.13114965678079304,0.09003775315785773
5050,350,equilibrium,1.0,0.8948103995850971,1.0,0.3333333333333339,1.0,0.9999990054097143,0.8294699855655803,0.09046136874039634,0.13900848031163315,0.08816254083347497,0.40536728826370716,1.0,0.5755349728521253,1.0,0.007296557120500147,0.0,0.0,0.0,0.0,0.0,0.0,0.41852994184991177,0.0,0.008916899241774745,0.0,0.013527669140886545,0.7197198503987016
5050,350,bed,0.33608557791547256,0.4221469794877315,0.5,0.3333333333333339,0.0,0.9999988531434507,0.5452633840070586,0.3225115900345408,0.11424749546435181,0.7750901640892014,0.8219324584329559,0.4894400964394836,0.8696901948259352,0.6080592318671338,0.8308685446009392,0.0,0.0,0.0,0.0,0.0,0.11305972406700193,0.0922728722726523,0.2744817941392314,0.0895672582890985,0.2746872498772878,0.11022033862694336,0.5573812716110367
5050,350,laser,0.411126470358103,0.43000655563513845,0.0,0.0,0.0,0.9999983728027786,0.6064798225847412,0.39349644747383206,0.19978934257726494,0.6504654544081268,0.8103038961584987,0.42922578148711255,0.19290961354199965,0.34916309848189964,0.7147985133020338,0.0,0.0,0.0,0.0,0.0,0.5604686676351772,0.9619395199187838,0.35769704746124126,0.9412907462468765,0.3466341497928264,0.9539993216655815,0.9959194834521207
5050,350,hold,0.2180936483510756,0.36699175627905944,0.0,0.3333333333333339,0.0,0.9999988475279569,0.45588992337073075,0.4120536359218838,0.19037171661969504,0.8728639135935357,0.9300206507839546,0.30724250109582796,0.8399872245289046,0.21908654469962396,0.8867664319248822,0.0,0.0,0.0,0.0,0.0,0.9992400912983371,0.023712898843878633,0.9999861534840142,1.0,0.9726208217070031,0.9608246865704795,0.5004604473925625
5050,350,cooling,0.17632746742576977,0.4095239950299536,0.0,0.0,0.0,0.9999992291655317,0.30787452362657564,0.03891362305136381,0.1968248874428477,1.0,1.0000000000000009,0.16577062213555616,0.5373682529543302,0.09402977812378377,0.9893583724569641,0.0,0.0,0.0,0.0,0.0,0.6058221900769033,0.944775659613686,0.3804884127738725,0.9686434030754638,0.9730453393709178,0.13901953663155941,0.017093006844965064
6040,100,equilibrium,0.9186330969125986,0.7536219127709973,0.0,1.0,0.5,0.29718522986004103,0.9355717023509618,1.0,0.8446425337353725,0.05373968541702112,0.15885483174400417,0.7033979087502025,0.477962312360269,0.8508660957571039,0.052944053208136665,0.0,0.0,0.0,0.0,0.0,0.021491105706756164,0.30706680950289234,0.06083697573628849,0.000568516930859797,0.05828715966728426,0.008650264580438272,0.6703461294192364
