Composition,Temperature,Feature,Equilibrium,Bed,Laser,Hold,Cooling,Delta_Equilibrium_to_Bed,PctChange_Equilibrium_to_Bed,Delta_Bed_to_Laser,PctChange_Bed_to_Laser,Delta_Laser_to_Hold,PctChange_Laser_to_Hold,Delta_Hold_to_Cooling,PctChange_Hold_to_Cooling,Total_Change,Total_PctChange
5050,300,Std_CN,3.2537324564755887,3.1517463610963654,3.153442213680948,3.13595517516079,3.1531542635789114,-0.10198609537922332,-3.1344339690944865,0.0016958525845827133,0.05380675950055812,-0.017487038520158205,-0.5545380994867175,0.017199088418121455,0.5484481587731752,-0.10057819289667735,-3.0911635864991394
5050,300,Min_CN,3.0,2.0,1.0,1.0,1.0,-1.0,-33.33333333333333,-1.0,-50.0,0.0,0.0,0.0,0.0,-2.0,-66.66666666666666
5050,300,Max_CN,24.0,24.0,23.0,24.0,24.0,0.0,0.0,-1.0,-4.166666666666666,1.0,4.3478260869565215,0.0,0.0,0.0,0.0
5050,300,Median_CN,14.0,12.0,12.0,12.0,12.0,-2.0,-14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-14.285714285714285
5050,300,Mean_AtomicVolume,37.52112197622049,37.52112134119979,37.521119337957124,37.52112261124122,37.521122650873714,-6.350207044647505e-07,-1.6924352765016014e-06,-2.003242663306537e-06,-5.338973334751836e-06,3.27328409355232e-06,8.723844467616934e-06,3.9632496395825e-08,1.0562716048360244e-07,6.746532221768575e-07,1.7980624955842948e-06
5050,300,Std_AtomicVolume,146.94638951533193,127.77060530260859,131.90095699042945,121.56977898137531,109.98311278334737,-19.175784212723343,-13.049510284648811,4.130351687820863,3.2326306023507083,-10.331178009054142,-7.832526954147692,-11.586666198027942,-9.530877077438001,-36.963276731984564,-25.15425989974931
5050,300,Min_AtomicVolume,2.10642,2.28311,2.33716,2.35418,2.09895,0.17669000000000024,8.388165702946242,0.05404999999999971,2.367384839101038,0.017020000000000035,0.7282342672303153,-0.25523000000000007,-10.841566915019246,-0.007470000000000088,-0.3546301307431608
5050,300,Max_AtomicVolume,2922.58,2766.72,3305.17,4245.18,2047.58,-155.86000000000013,-5.332959234648842,538.4500000000003,19.461673027989836,940.0100000000002,28.440594583637157,-2197.6000000000004,-51.76694510008999,-875.0,-29.93930020735104
5050,300,Median_AtomicVolume,10.49175,12.3107,11.980699999999999,12.38175,12.05685,1.818950000000001,17.33695522672577,-0.33000000000000185,-2.6805949296140907,0.40105000000000146,3.3474671763753494,-0.3248999999999995,-2.624023260039974,1.565100000000001,14.917435127600267
5050,300,Mean_CavityRadius,3.569698453431814,3.769001420464782,3.7634378085029723,3.8215656341199784,3.8265929264997296,0.1993029670329678,5.583187757536303,-0.005563611961809656,-0.14761501366384647,0.058127825617006135,1.544540618837231,0.0050272923797511915,0.13155059630184437,0.25689447306791546,7.196531483519116
5050,300,Std_CavityRadius,3.86405010735081,3.1759871164862106,3.0948384768259856,3.001527724092558,2.9981322047518764,-0.6880629908645992,-17.80678230739442,-0.08114863966022501,-2.5550682885012685,-0.09331075273342737,-3.0150443531103215,-0.0033955193406818296,-0.11312636939605099,-0.8659179025989334,-22.409593005837237
5050,300,Min_CavityRadius,1.45265,1.47107,1.42869,1.45608,1.47923,0.018420000000000103,1.2680273982032908,-0.042380000000000084,-2.880896218398858,0.027390000000000025,1.9171408773071854,0.023150000000000004,1.589885171144443,0.026580000000000048,1.8297594052249373
5050,300,Max_CavityRadius,30.46,25.6269,22.4344,20.2506,20.5886,-4.833100000000002,-15.867038739330274,-3.192499999999999,-12.457612898946026,-2.1838000000000015,-9.734158256962528,0.33800000000000097,1.6690863480588278,-9.871400000000001,-32.407747866053846
5050,300,Median_CavityRadius,2.34313,2.7641400000000003,2.704805,2.7891500000000002,2.724565,0.42101000000000033,17.967846427641675,-0.05933500000000036,-2.1465989421664733,0.08434500000000034,3.1183393996979576,-0.06458500000000011,-2.315580015416887,0.3814350000000002,16.27886630276597
5050,300,Mean_Displacement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5050,300,Std_Displacement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5050,300,Min_Displacement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5050,300,Max_Displacement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5050,300,Median_Displacement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5050,300,Mean_Temperature,276.768515,315.92312333333336,447.13121249999995,573.6001025,460.000115,39.154608333333385,14.14706016446032,131.20808916666658,41.53165104924204,126.4688900000001,28.284513911003273,-113.59998750000005,-19.80473626222897,183.23160000000001,66.20391773970388
5050,300,Std_Temperature,37.98302919494303,10.003918915790011,69.71896037033358,3.6603742023350767,68.89595119838756,-27.97911027915302,-73.6621350960552,59.71504145454357,596.9164880004214,-66.0585861679985,-94.74981528282711,65.23557699605249,1782.2105989719987,30.912922003444535,81.3861418076687
5050,300,Min_Temperature,178.231,297.17,333.157,564.622,340.994,118.93900000000002,66.73305990540368,35.986999999999966,12.10990342228353,231.46499999999997,69.47625293780409,-223.62799999999993,-39.60667490816864,162.76300000000003,91.32137506943239
5050,300,Max_Temperature,308.46,334.988,571.101,586.893,576.976,26.52800000000002,8.60014264410297,236.113,70.48401733793449,15.79200000000003,2.7651851423828764,-9.91700000000003,-1.6897458310117908,268.516,87.05050898009468
5050,300,First_Temperature,178.231,302.466,335.006,566.384,574.348,124.23500000000001,69.70448462949768,32.539999999999964,10.758233983323732,231.37800000000004,69.06682268377284,7.963999999999942,1.4061131670386064,396.11699999999996,222.24921590520168
5050,300,Last_Temperature,301.806,334.021,560.754,574.393,340.994,32.21500000000003,10.674075399428782,226.733,67.87986384089622,13.63900000000001,2.432260848785744,-233.399,-40.63402583248752,39.188000000000045,12.984499976806308
5050,300,Delta_Temperature,123.57499999999999,31.555000000000007,225.74800000000005,8.009000000000015,-233.35399999999993,-92.01999999999998,-74.46489985838559,194.19300000000004,615.4111868166692,-217.73900000000003,-96.45223877952407,-241.36299999999994,-3013.6471469596645,-356.9289999999999,-288.8359295974104
5050,350,Mean_CN,13.518284993694829,12.306971716807782,12.443883984867592,12.091695190055846,12.015492704017294,-1.2113132768870472,-8.960554371002132,0.1369122680598096,1.1124773113179975,-0.35218879481174525,-2.830215993977645,-0.07620248603855195,-0.6302051518898734,-1.5027922896775348,-11.116737739872063
5050,350,Std_CN,3.2537324564755887,3.1517463610963654,3.153442213680948,3.1398455758533204,3.1490227128465893,-0.10198609537922332,-3.1344339690944865,0.0016958525845827133,0.05380675950055812,-0.013596637827627767,-0.4311681301353764,0.009177136993268942,0.29227988356640305,-0.10470974362899943,-3.2181423958385316
5050,350,Min_CN,3.0,2.0,1.0,1.0,1.0,-1.0,-33.33333333333333,-1.0,-50.0,0.0,0.0,0.0,0.0,-2.0,-66.66666666666666
5050,350,Max_CN,24.0,24.0,23.0,24.0,23.0,0.0,0.0,-1.0,-4.166666666666666,1.0,4.3478260869565215,-1.0,-4.166666666666666,-1.0,-4.166666666666666
5050,350,Median_CN,14.0,12.0,12.0,12.0,12.0,-2.0,-14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-14.285714285714285
5050,350,Mean_AtomicVolume,37.52112197622049,37.52112134119979,37.521119337957124,37.52112131778058,37.521122909385696,-6.350207044647505e-07,-1.6924352765016014e-06,-2.003242663306537e-06,-5.338973334751836e-06,1.9798234589529784e-06,5.276557559811786e-06,1.5916051125941522e-06,4.24189111810984e-06,9.331652037758431e-07,2.4870397115716556e-06
5050,350,Std_AtomicVolume,146.94638951533193,127.77060530260859,131.90095699042945,121.7404631943379,111.75367418208668,-19.175784212723343,-13.049510284648811,4.130351687820863,3.2326306023507083,-10.160493796091544,-7.703123637555392,-9.986789012251222,-8.20334402400705,-35.192715333245246,-23.949356938486297
5050,350,Min_AtomicVolume,2.10642,2.28311,2.33716,2.35129,2.06717,0.17669000000000024,8.388165702946242,0.05404999999999971,2.367384839101038,0.014130000000000198,0.604579917506726,-0.28412000000000015,-12.083579652020811,-0.03925000000000001,-1.8633510885768274
5050,350,Max_AtomicVolume,2922.58,2766.72,3305.17,3245.89,3286.51,-155.86000000000013,-5.332959234648842,538.4500000000003,19.461673027989836,-59.2800000000002,-1.7935537355113413,40.620000000000346,1.2514287298707087,363.9300000000003,12.452353742241455
5050,350,Median_AtomicVolume,10.49175,12.3107,11.980699999999999,12.569600000000001,12.90625,1.818950000000001,17.33695522672577,-0.33000000000000185,-2.6805949296140907,0.5889000000000024,4.915405610690548,0.3366499999999988,2.6782872963340023,2.4145000000000003,23.013319989515576
5050,350,Mean_CavityRadius,3.569698453431814,3.769001420464782,3.7634378085029723,3.8207155314357775,3.8541967078003965,0.1993029670329678,5.583187757536303,-0.005563611961809656,-0.14761501366384647,0.0572777229328052,1.5219521577689958,0.033481176364619,0.8763064428415374,0.28449825436858234,7.969811962550316
5050,350,Std_CavityRadius,3.86405010735081,3.1759871164862106,3.0948384768259856,2.9304460516547564,2.739789551836021,-0.6880629908645992,-17.80678230739442,-0.08114863966022501,-2.5550682885012685,-0.1643924251712292,-5.311825686613129,-0.19065649981873545,-6.506057318853424,-1.1242605555147889,-29.09539276874391
5050,350,Min_CavityRadius,1.45265,1.47107,1.42869,1.46921,1.45026,0.018420000000000103,1.2680273982032908,-0.042380000000000084,-2.880896218398858,0.04051999999999989,2.83616459833833,-0.0189499999999998,-1.2898088088156086,-0.002389999999999892,-0.16452689911540236
5050,350,Max_CavityRadius,30.46,25.6269,22.4344,20.8304,19.2883,-4.833100000000002,-15.867038739330274,-3.192499999999999,-12.457612898946026,-1.6039999999999992,-7.149734336554574,-1.5421000000000014,-7.403122359628242,-11.171700000000001,-36.67662508207486
5050,350,Median_CavityRadius,2.34313,2.7641400000000003,2.704805,2.792715,2.84516,0.42101000000000033,17.967846427641675,-0.05933500000000036,-2.1465989421664733,0.08790999999999993,3.2501418771408637,0.052445000000000075,1.877921664043774,0.50203,21.425614455877394
5050,350,Mean_Displacement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5050,350,Std_Displacement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5050,350,Min_Displacement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5050,350,Max_Displacement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5050,350,Median_Displacement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5050,350,Mean_Temperature,276.768515,315.92312333333336,470.8688575,622.82326375,486.575595,39.154608333333385,14.14706016446032,154.94573416666663,49.045391971255604,151.95440625000003,32.2710673746352,-136.24766875,-21.875815609336254,209.80708000000004,75.80597814747824
5050,350,Std_Temperature,37.98302919494303,10.003918915790011,84.58467534850342,4.124361854283312,83.1127393045901,-27.97911027915302,-73.6621350960552,74.58075643271341,745.5154031186363,-80.46031349422012,-95.12398453113377,78.98837745030679,1915.166036371766,45.129710109647064,118.81545802475262
5050,350,Min_Temperature,178.231,297.17,333.229,611.547,343.105,118.93900000000002,66.73305990540368,36.05899999999997,12.134131978328892,278.31800000000004,83.52154224272199,-268.442,-43.89556321918021,164.87400000000002,92.50579304385883
5050,350,Max_Temperature,308.46,334.988,615.142,634.453,624.139,26.52800000000002,8.60014264410297,280.15400000000005,83.63105544079193,19.310999999999922,3.139275159231514,-10.313999999999965,-1.6256523335849882,315.67900000000003,102.34033586202426
5050,350,First_Temperature,178.231,302.466,335.006,618.126,618.318,124.23500000000001,69.70448462949768,32.539999999999964,10.758233983323732,283.12,84.51191918950707,0.19200000000000728,0.031061628211725003,440.087,246.9194472342073
5050,350,Last_Temperature,301.806,334.021,615.142,617.416,343.616,32.21500000000003,10.674075399428782,281.12100000000004,84.16267240682473,2.274000000000001,0.36967074269030575,-273.80000000000007,-44.346113479404494,41.81,13.85326998137877
5050,350,Delta_Temperature,123.57499999999999,31.555000000000007,280.1360000000001,-0.7099999999999227,-274.702,-92.01999999999998,-74.46489985838559,248.58100000000007,787.7705593408335,-280.846,-100.25344832509921,-273.9920000000001,-38590.42253521548,-398.277,-322.295771798503
6040,100,Mean_CN,13.369830905742507,12.331491712707182,12.62765779340365,12.854177130420224,13.025113008538423,-1.0383391930353252,-7.766285156152167,0.29616608069646766,2.4017052242858714,0.22651933701657434,1.793834935366256,0.17093587811819866,1.3298080179218015,-0.3447178972040845,-2.5783265295900186
6040,100,Std_CN,3.223268363274332,3.1427232329917683,3.1354762862528878,3.1431851583075634,3.060660145655327,-0.08054513028256371,-2.4988651643247777,-0.007246946738880489,-0.23059449406181518,0.007708872054675631,0.24585968289647853,-0.08252501265223655,-2.6255218352033656,-0.16260821761900512,-5.044824051008302
6040,100,Min_CN,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6040,100,Max_CN,26.0,23.0,24.0,24.0,25.0,-3.0,-11.538461538461538,1.0,4.3478260869565215,0.0,0.0,1.0,4.166666666666666,-1.0,-3.8461538461538463
6040,100,Median_CN,13.0,12.0,13.0,13.0,13.0,-1.0,-7.6923076923076925,1.0,8.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0
6040,100,Mean_AtomicVolume,34.59006362715554,34.59006540013393,34.59006302109493,34.59006476644901,34.59006421647414,1.7729783934328225e-06,5.125686996542309e-06,-2.379039003130856e-06,-6.877810075264109e-06,1.7453540834821979e-06,5.045825104215002e-06,-5.499748709780761e-07,-1.5899793038593264e-06,5.893186028060882e-07,1.7037222283206016e-06
6040,100,Std_AtomicVolume,154.1052085382497,123.64435848802079,125.93558322735383,130.13897710329292,155.0269740696362,-30.460850050228927,-19.766268991919496,2.291224739333046,1.8530766525470148,4.203393875939085,3.3377332825390744,24.88799696634328,19.124168270194232,0.9217655313864839,0.5981404133772006
6040,100,Min_AtomicVolume,2.79897,2.72494,2.69872,2.70943,2.63296,-0.07403000000000004,-2.6449015173438815,-0.026220000000000354,-0.9622230214243379,0.010709999999999997,0.3968548052410031,-0.0764699999999996,-2.8223648516477486,-0.16601,-5.931110372744259
6040,100,Max_AtomicVolume,7364.25,4214.5,2666.98,3214.63,7127.87,-3149.75,-42.77081848117595,-1547.52,-36.718946494246055,547.6500000000001,20.534462200691422,3913.24,121.73220557264754,-236.3800000000001,-3.2098312794921426
6040,100,Median_AtomicVolume,10.4006,11.8592,11.2183,10.842749999999999,10.668099999999999,1.4585999999999988,14.024190912062753,-0.6409000000000002,-5.404243119266058,-0.3755500000000005,-3.3476551705695203,-0.17464999999999975,-1.6107537294505523,0.2674999999999983,2.5719670019037197
6040,100,Mean_CavityRadius,3.4517561300853843,3.6371948049556337,3.5474803273062108,3.50063897120375,3.4347762598359286,0.18543867487024945,5.372299429092702,-0.08971447764942297,-2.4665843448139784,-0.046841356102460985,-1.320412004596798,-0.06586271136782118,-1.8814482701474713,-0.016979870249455686,-0.4919197535845519
6040,100,Std_CavityRadius,3.4643302692303046,3.010590888064261,3.0348366595878162,3.1046486660754318,3.174941653095641,-0.45373938116604373,-13.097463171917912,0.024245771523555337,0.8053492628201236,0.06981200648761554,2.300354658859869,0.07029298702020936,2.264120503820689,-0.2893886161346635,-8.353378391921018
6040,100,Min_CavityRadius,1.44654,1.43477,1.42529,1.43987,1.44506,-0.011769999999999836,-0.8136657126660747,-0.009480000000000155,-0.6607330791694944,0.014580000000000037,1.0229497154964982,0.005190000000000028,0.3604492072200982,-0.0014799999999999258,-0.10231310575579838
6040,100,Max_CavityRadius,28.621,24.5933,25.1778,24.8826,23.3495,-4.027699999999999,-14.07253415324412,0.584500000000002,2.376663562840294,-0.29520000000000124,-1.1724614541381744,-1.533100000000001,-6.161333622692167,-5.2715,-18.418294259459834
6040,100,Median_CavityRadius,2.366465,2.683585,2.535235,2.46471,2.375235,0.31712000000000007,13.400578499998947,-0.14834999999999976,-5.528052959008184,-0.07052499999999995,-2.7817934037673013,-0.0894750000000002,-3.630244531811052,0.008770000000000167,0.3705949591479345
6040,100,Mean_Displacement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6040,100,Std_Displacement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6040,100,Min_Displacement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6040,100,Max_Displacement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6040,100,Median_Displacement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6040,100,Mean_Temperature,284.21127,316.25082,352.867635,373.22546875,353.646135,32.03954999999996,11.273145501935923,36.61681500000003,11.578409504203035,20.357833749999998,5.769255021078937,-19.57933374999999,-5.245980081577696,69.434865,24.43072190627768
6040,100,Std_Temperature,28.424188750388083,9.880961141061661,12.005642205174684,2.341459417067838,11.705803788617809,-18.543227609326422,-65.23749111071199,2.124681064113023,21.502777247889636,-9.664182788106846,-80.49700818121482,9.36434437154997,399.93622367697276,-16.718384961770276,-58.81745688007373
6040,100,Min_Temperature,204.593,298.557,329.822,366.077,333.437,93.96400000000003,45.92728001446776,31.264999999999986,10.47203716543239,36.254999999999995,10.992292812486735,-32.639999999999986,-8.916156983366884,128.84400000000002,62.975761634073514
6040,100,Max_Temperature,305.714,334.778,375.228,379.648,377.898,29.06400000000002,9.506924772826897,40.44999999999999,12.082633864829823,4.420000000000016,1.1779504727792212,-1.75,-0.46095330411328383,72.18400000000003,23.611610851972767
6040,100,First_Temperature,204.593,301.27,332.718,372.742,371.627,96.67699999999999,47.253327337689946,31.448000000000036,10.43847711355264,40.024,12.029406284000265,-1.115000000000009,-0.299134522001816,167.03400000000002,81.64208941654897
6040,100,Last_Temperature,300.181,332.838,371.736,374.532,334.913,32.65700000000004,10.879102941225474,38.89799999999997,11.686766535071106,2.7959999999999923,0.7521466847440098,-39.61899999999997,-10.578268345561922,34.73200000000003,11.57035255395912
6040,100,Delta_Temperature,95.588,31.56800000000004,39.01799999999997,1.7899999999999636,-36.714,-64.01999999999995,-66.97493409214542,7.449999999999932,23.599847947288147,-37.22800000000001,-95.41237377620594,-38.50399999999996,-2151.061452514008,-132.302,-138.40858685190608
6040,150,Mean_CN,13.369830905742507,12.331491712707182,12.62765779340365,12.701992298677382,12.880964339527875,-1.0383391930353252,-7.766285156152167,0.29616608069646766,2.4017052242858714,0.07433450527373253,0.5886642359960284,0.17897204085049268,1.4090076315754692,-0.4888665662146323,-3.6564902702296562
6040,150,Std_CN,3.223268363274332,3.1427232329917683,3.1354762862528878,3.1098904133204455,3.0829026795924506,-0.08054513028256371,-2.4988651643247777,-0.007246946738880489,-0.23059449406181518,-0.0255858729324423,-0.8160123246544849,-0.0269877337279949,-0.8678033673598151,-0.1403656836818814,-4.354762553475132
6040,150,Min_CN,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6040,150,Max_CN,26.0,23.0,24.0,24.0,24.0,-3.0,-11.538461538461538,1.0,4.3478260869565215,0.0,0.0,0.0,0.0,-2.0,-7.6923076923076925
6040,150,Median_CN,13.0,12.0,13.0,13.0,13.0,-1.0,-7.6923076923076925,1.0,8.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0
6040,150,Mean_AtomicVolume,34.59006362715554,34.59006540013393,34.59006302109493,34.59006322283609,34.590066867570734,1.7729783934328225e-06,5.125686996542309e-06,-2.379039003130856e-06,-6.877810075264109e-06,2.0174116599491754e-07,5.832344563000208e-07,3.6447346403178926e-06,1.0536941250548703e-05,3.2404151966147765e-06,9.368052142207775e-06
6040,150,Std_AtomicVolume,154.1052085382497,123.64435848802079,125.93558322735383,132.00892019323115,158.4522684803344,-30.460850050228927,-19.766268991919496,2.291224739333046,1.8530766525470148,6.073336965877317,4.822574216306292,26.443348287103248,20.031485939280604,4.347059942084684,2.8208390769645666
6040,150,Min_AtomicVolume,2.79897,2.72494,2.69872,2.75195,2.7239,-0.07403000000000004,-2.6449015173438815,-0.026220000000000354,-0.9622230214243379,0.05323000000000011,1.9724165530325533,-0.02804999999999991,-1.0192772397754286,-0.07507000000000019,-2.6820580427800293
6040,150,Max_AtomicVolume,7364.25,4214.5,2666.98,3007.98,8342.16,-3149.75,-42.77081848117595,-1547.52,-36.718946494246055,341.0,12.78599764527668,5334.18,177.3342907865079,977.9099999999999,13.279152663203991
6040,150,Median_AtomicVolume,10.4006,11.8592,11.2183,11.1565,10.9145,1.4585999999999988,14.024190912062753,-0.6409000000000002,-5.404243119266058,-0.061799999999999855,-0.5508856065535763,-0.2419999999999991,-2.169139066911658,0.5138999999999996,4.941061092629266
6040,150,Mean_CavityRadius,3.4517561300853843,3.6371948049556337,3.5474803273062108,3.5238897848652266,3.458670084547129,0.18543867487024945,5.372299429092702,-0.08971447764942297,-2.4665843448139784,-0.02359054244098413,-0.6649943132707286,-0.06521970031809765,-1.8507871783677827,0.006913954461744698,0.20030251852043995
6040,150,Std_CavityRadius,3.4643302692303046,3.010590888064261,3.0348366595878162,3.1172511164751557,3.0840671164119624,-0.45373938116604373,-13.097463171917912,0.024245771523555337,0.8053492628201236,0.0824144568873395,2.7156142531418093,-0.03318400006319333,-1.0645276502688776,-0.3802631528183422,-10.976527157234003
6040,150,Min_CavityRadius,1.44654,1.43477,1.42529,1.46454,1.47183,-0.011769999999999836,-0.8136657126660747,-0.009480000000000155,-0.6607330791694944,0.03925000000000001,2.7538255372590847,0.007290000000000019,0.49776721701012056,0.025290000000000035,1.7483097598407258
6040,150,Max_CavityRadius,28.621,24.5933,25.1778,24.175,22.3727,-4.027699999999999,-14.07253415324412,0.584500000000002,2.376663562840294,-1.0028000000000006,-3.9828738015235663,-1.8023000000000025,-7.455222337125139,-6.2483,-21.831172914992493
6040,150,Median_CavityRadius,2.366465,2.683585,2.535235,2.4768499999999998,2.4175649999999997,0.31712000000000007,13.400578499998947,-0.14834999999999976,-5.528052959008184,-0.05838500000000035,-2.3029423307898615,-0.05928500000000003,-2.3935644064032964,0.05109999999999992,2.159338929584842
6040,150,Mean_Displacement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6040,150,Std_Displacement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6040,150,Min_Displacement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6040,150,Max_Displacement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6040,150,Median_Displacement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6040,150,Mean_Temperature,284.21127,316.25082,376.18207500000005,424.03931125,380.2513425,32.03954999999996,11.273145501935923,59.93125500000008,18.950545329811344,47.85723624999997,12.721827920695041,-43.787968750000005,-10.326393706498598,96.04007250000001,33.79178893926339
6040,150,Std_Temperature,28.424188750388083,9.880961141061661,25.68906869400462,2.508977926800055,25.532973614312272,-18.543227609326422,-65.23749111071199,15.80810755294296,159.98552496325732,-23.180090767204568,-90.23328577347141,23.02399568751222,917.6643381983424,-2.891215136075811,-10.171671605003455
6040,150,Min_Temperature,204.593,298.557,329.826,417.943,334.921,93.96400000000003,45.92728001446776,31.269000000000005,10.473376943096294,88.11699999999996,26.71620793994408,-83.02199999999999,-19.86443127412111,130.328,63.70110414334802
6040,150,Max_Temperature,305.714,334.778,422.769,431.653,424.247,29.06400000000002,9.506924772826897,87.99099999999999,26.283387797286554,8.884000000000015,2.1013839709155624,-7.406000000000006,-1.7157299960848194,118.53300000000002,38.77251287150737
6040,150,First_Temperature,204.593,301.27,332.718,420.209,422.956,96.67699999999999,47.253327337689946,31.448000000000036,10.43847711355264,87.49099999999999,26.295842124561936,2.747000000000014,0.6537223143721372,218.36300000000003,106.73043554764827
6040,150,Last_Temperature,300.181,332.838,421.518,422.161,336.22,32.65700000000004,10.879102941225474,88.67999999999995,26.6435923782741,0.6430000000000291,0.1525439008535885,-85.94099999999997,-20.357399191303784,36.039000000000044,12.005756526895455
6040,150,Delta_Temperature,95.588,31.56800000000004,88.79999999999995,1.9519999999999982,-86.73599999999999,-64.01999999999995,-66.97493409214542,57.231999999999914,181.2975164723766,-86.84799999999996,-97.8018018018018,-88.68799999999999,-4543.4426229508235,-182.32399999999998,-190.73942335858055
6040,200,Mean_CN,13.369830905742507,12.331491712707182,12.62765779340365,12.600033484011384,12.689938054578938,-1.0383391930353252,-7.766285156152167,0.29616608069646766,2.4017052242858714,-0.0276243093922659,-0.21876035797150045,0.08990457056755474,0.7135264416688872,-0.6798928511635687,-5.085276365548844
6040,200,Std_CN,3.223268363274332,3.1427232329917683,3.1354762862528878,3.11502603362671,3.0670139134445553,-0.08054513028256371,-2.4988651643247777,-0.007246946738880489,-0.23059449406181518,-0.020450252626177612,-0.6522215688837847,-0.04801212018215484,-1.541307188571265,-0.15625444982977665,-4.847702152576796
6040,200,Min_CN,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6040,200,Max_CN,26.0,23.0,24.0,23.0,24.0,-3.0,-11.538461538461538,1.0,4.3478260869565215,-1.0,-4.166666666666666,1.0,4.3478260869565215,-2.0,-7.6923076923076925
6040,200,Median_CN,13.0,12.0,13.0,13.0,13.0,-1.0,-7.6923076923076925,1.0,8.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0
6040,200,Mean_AtomicVolume,34.59006362715554,34.59006540013393,34.59006302109493,34.59006443746861,34.59006539762264,1.7729783934328225e-06,5.125686996542309e-06,-2.379039003130856e-06,-6.877810075264109e-06,1.4163736850036912e-06,4.094741556671662e-06,9.60154025619886e-07,2.775808722055542e-06,1.7704671009255435e-06,5.118426840752057e-06
6040,200,Std_AtomicVolume,154.1052085382497,123.64435848802079,125.93558322735383,135.32064473465502,138.2581269331367,-30.460850050228927,-19.766268991919496,2.291224739333046,1.8530766525470148,9.385061507301188,7.452271444487746,2.937482198481689,2.170756874711677,-15.847081605113004,-10.283287473167837
6040,200,Min_AtomicVolume,2.79897,2.72494,2.69872,2.707,2.75482,-0.07403000000000004,-2.6449015173438815,-0.026220000000000354,-0.9622230214243379,0.008280000000000065,0.3068121183375847,0.047820000000000196,1.7665312153675727,-0.044150000000000134,-1.5773659596208651
6040,200,Max_AtomicVolume,7364.25,4214.5,2666.98,4272.83,4531.83,-3149.75,-42.77081848117595,-1547.52,-36.718946494246055,1605.85,60.212300054743565,259.0,6.061556392367588,-2832.42,-38.46175781647826
6040,200,Median_AtomicVolume,10.4006,11.8592,11.2183,11.242750000000001,11.197949999999999,1.4585999999999988,14.024190912062753,-0.6409000000000002,-5.404243119266058,0.024450000000001637,0.21794746084524072,-0.04480000000000217,-0.39847901981278755,0.797349999999998,7.666384631655847
